country,carrier,year,min,max,unit,Source,component
LT,offwind,2045,57.61353138908771,1347.9740549977796,MW,Interpolation between 2030 and 2050,generator
LU,offwind,2045,0.0,0.0,MW,Interpolation between 2030 and 2050,generator
LV,offwind,2045,126.4456871081231,8182.514264073515,MW,Interpolation between 2030 and 2050,generator
ME,offwind,2045,3.580417414960066,443.91921315976276,MW,Interpolation between 2030 and 2050,generator
MK,offwind,2045,0.0,0.0,MW,Interpolation between 2030 and 2050,generator
NL,offwind,2045,10556.673954434431,44737.70340479224,MW,Interpolation between 2030 and 2050,generator
NO,offwind,2045,288.5690720030513,28609.643530323174,MW,Interpolation between 2030 and 2050,generator
PL,offwind,2045,5100.0,30187.499999999996,MW,Interpolation between 2030 and 2050,generator
PT,offwind,2045,210.80550424809965,3441.244061396669,MW,Interpolation between 2030 and 2050,generator
RO,offwind,2045,38.49980842894011,12956.173048039342,MW,Interpolation between 2030 and 2050,generator
SE,offwind,2045,1367.9582846515154,53313.04684032743,MW,Interpolation between 2030 and 2050,generator
SI,offwind,2045,0.8673489948275059,110.80928160278107,MW,Interpolation between 2030 and 2050,generator
SK,offwind,2045,0.0,0.0,MW,Interpolation between 2030 and 2050,generator
AL,onwind,2045,408.5852413419483,50757.09412312381,MW,Interpolation between 2030 and 2050,generator
AT,onwind,2045,6715.0,107314.53249648443,MW,Interpolation between 2030 and 2050,generator
BA,onwind,2045,85.0,105648.78581345416,MW,Interpolation between 2030 and 2050,generator
BE,onwind,2045,7528.380360266833,13449.243102148032,MW,Interpolation between 2030 and 2050,generator
BG,onwind,2045,757.5167654373759,109953.30834309879,MW,Interpolation between 2030 and 2050,generator
CH,onwind,2045,255.0,57624.87839762882,MW,Interpolation between 2030 and 2050,generator
CZ,onwind,2045,680.0,78641.5048934607,MW,Interpolation between 2030 and 2050,generator
DE,onwind,2045,97750.0,190562.5,MW,Interpolation between 2030 and 2050,generator
DK,onwind,2045,4285.816276192691,58126.20315897032,MW,Interpolation between 2030 and 2050,generator
EE,onwind,2045,1653.338409762589,70791.16776863382,MW,Interpolation between 2030 and 2050,generator
ES,onwind,2045,50719.90233102531,716676.7606896415,MW,Interpolation between 2030 and 2050,generator
FI,onwind,2045,5624.523770355309,544782.7760896948,MW,Interpolation between 2030 and 2050,generator
FR,onwind,2045,30196.771349443177,726237.4626317862,MW,Interpolation between 2030 and 2050,generator
GB,onwind,2045,21816.666666666664,45070.833333333336,MW,Interpolation between 2030 and 2050,generator
GR,onwind,2045,5421.861929147582,158751.22997987896,MW,Interpolation between 2030 and 2050,generator
HR,onwind,2045,1688.6906934967433,56313.462130916014,MW,Interpolation between 2030 and 2050,generator
HU,onwind,2045,255.0,103180.43878682645,MW,Interpolation between 2030 and 2050,generator
IE,onwind,2045,10309.553072878614,109845.65346562804,MW,Interpolation between 2030 and 2050,generator
IT,onwind,2045,21005.96090841489,399260.8200264645,MW,Interpolation between 2030 and 2050,generator
LT,onwind,2045,4192.386468610912,98088.5575308033,MW,Interpolation between 2030 and 2050,generator
LU,onwind,2045,255.0,2329.4512086799364,MW,Interpolation between 2030 and 2050,generator
LV,onwind,2045,1743.5543128918769,112828.34837399659,MW,Interpolation between 2030 and 2050,generator
ME,onwind,2045,228.80958258503992,28369.030225403912,MW,Interpolation between 2030 and 2050,generator
MK,onwind,2045,340.0,50122.565386652146,MW,Interpolation between 2030 and 2050,generator
NL,onwind,2045,9163.326045565567,38832.89041580357,MW,Interpolation between 2030 and 2050,generator
NO,onwind,2045,5553.355326896947,550577.0774286686,MW,Interpolation between 2030 and 2050,generator
PL,onwind,2045,10200.0,41400.0,MW,Interpolation between 2030 and 2050,generator
PT,onwind,2045,7609.1944957519,124214.47658074851,MW,Interpolation between 2030 and 2050,generator
RO,onwind,2045,6205.0,17098.750000000004,MW,Interpolation between 2030 and 2050,generator
SE,onwind,2045,18182.041715348485,708603.509697007,MW,Interpolation between 2030 and 2050,generator
SI,onwind,2045,169.1326510051725,21607.758428525372,MW,Interpolation between 2030 and 2050,generator
SK,onwind,2045,680.0,39394.50300590402,MW,Interpolation between 2030 and 2050,generator
AL,solar,2045,695.2692512499999,40564.85877659328,MW,Interpolation between 2030 and 2050,generator
AT,solar,2045,10200.0,135161.7062033473,MW,Interpolation between 2030 and 2050,generator
BA,solar,2045,0.0,66869.0319610234,MW,Interpolation between 2030 and 2050,generator
BE,solar,2045,9775.0,79622.84902339004,MW,Interpolation between 2030 and 2050,generator
BG,solar,2045,2720.0,177946.54934374636,MW,Interpolation between 2030 and 2050,generator
CH,solar,2045,8304.5,95916.42733912497,MW,Interpolation between 2030 and 2050,generator
CZ,solar,2045,6800.0,159783.28616728948,MW,Interpolation between 2030 and 2050,generator
DE,solar,2045,182750.0,436812.5,MW,Interpolation between 2030 and 2050,generator
DK,solar,2045,9944.999999999998,118312.75454869535,MW,Interpolation between 2030 and 2050,generator
EE,solar,2045,1020.0,46856.69276723657,MW,Interpolation between 2030 and 2050,generator
ES,solar,2045,64940.0,239060.0,MW,Interpolation between 2030 and 2050,generator
FI,solar,2045,1983.3333333333335,77917.28627357878,MW,Interpolation between 2030 and 2050,generator
FR,solar,2045,45900.0,238912.49999999997,MW,Interpolation between 2030 and 2050,generator
GB,solar,2045,34850.0,643360.649459142,MW,Interpolation between 2030 and 2050,generator
GR,solar,2045,6545.0,156328.38613997021,MW,Interpolation between 2030 and 2050,generator
HR,solar,2045,708.3333333333334,61503.42881486145,MW,Interpolation between 2030 and 2050,generator
HU,solar,2045,8500.0,228418.91884683026,MW,Interpolation between 2030 and 2050,generator
IE,solar,2045,1797.7500000000002,167427.549668882,MW,Interpolation between 2030 and 2050,generator
IT,solar,2045,64090.0,238596.25,MW,Interpolation between 2030 and 2050,generator
LT,solar,2045,1700.0,133956.26850200607,MW,Interpolation between 2030 and 2050,generator
LU,solar,2045,836.4,5779.8021761914215,MW,Interpolation between 2030 and 2050,generator
LV,solar,2045,425.0,90260.36087686288,MW,Interpolation between 2030 and 2050,generator
ME,solar,2045,551.65,11207.900539657227,MW,Interpolation between 2030 and 2050,generator
MK,solar,2045,489.5999999999999,38121.471552816474,MW,Interpolation between 2030 and 2050,generator
NL,solar,2045,21930.0,120905.28243825944,MW,Interpolation between 2030 and 2050,generator
NO,solar,2045,3687.71477705,226817.08628651893,MW,Interpolation between 2030 and 2050,generator
PL,solar,2045,23800.0,84898.74999999999,MW,Interpolation between 2030 and 2050,generator
PT,solar,2045,7565.0,108320.41715084431,MW,Interpolation between 2030 and 2050,generator
RO,solar,2045,22312.499999999996,31107.499999999996,MW,Interpolation between 2030 and 2050,generator
SE,solar,2045,6528.0,148345.97822882977,MW,Interpolation between 2030 and 2050,generator
SI,solar,2045,2975.0,19209.967618233128,MW,Interpolation between 2030 and 2050,generator
SK,solar,2045,1190.0,75596.33036706939,MW,Interpolation between 2030 and 2050,generator
RS,offwind,2030,0.0,0.0,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,onwind,2030,1181.111023745872,1597.9737380091208,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,solar,2030,1700.7998741940553,2301.082182733134,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,solar,2050,1700.7998741940553,175804.3070859368,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,onwind,2050,1181.111023745872,231625.43823085233,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,offwind,2050,0.0,0.0,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,offwind,2020,,0.0,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,onwind,2020,,128.5326702311684,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,solar,2020,,327.7930476490014,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,offwind,2025,,0.0,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,onwind,2025,,863.2532041201447,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,solar,2025,,1314.4376151910676,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,offwind,2035,0.0,0.0,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,onwind,2035,1181.111023745872,59104.83986121993,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,solar,2035,1700.7998741940553,45676.888408534054,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,offwind,2040,0.0,0.0,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,onwind,2040,1181.111023745872,116611.70598443074,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,solar,2040,1700.7998741940553,89052.69463433496,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,offwind,2045,0.0,0.0,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,onwind,2045,1181.111023745872,174118.57210764155,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
RS,solar,2045,1700.7998741940553,132428.5008601359,MW,Data of MK scaled according to area (Factor ca. 3.5),generator
