,Scenario,Country,Source,Sector,Level_1,Level_2,Level_3,unit,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1015,S2_ChemSteel,Croatia,Fuel oil,Industry,Paper and printing,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-2092.293,-1900.859,-1865.57,-1820.418,-1854.511,-1885.228,-1879.814,-1923.59,-1908.511,-1951.133,-1970.529,-2043.564,-2119.425,-2183.034,-2241.944,-2298.253,-2273.929,-2274.629,-2170.576,-2060.838,-1903.731,-1703.089,-1503.599,-1224.596,-1024.616,-868.673,-893.231,-563.035,-480.046,-446.997,-187.821,-128.154,-42.39
1016,S2_ChemSteel,Croatia,Fuel oil,Industry,Paper and printing,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],77.171,79.96,82.82,85.742,113.996,135.589,153.764,174.406,192.118,205.216,214.791,223.962,231.37,232.428,230.467,226.113,219.903,212.147,199.311,186.367,173.422,160.718,148.432,136.916,126.316,116.633,107.881,100.132,92.949,86.777,81.523,77.102,73.385
1017,S2_ChemSteel,Croatia,Fuel oil,Industry,Paper and printing,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],429.312,407.429,387.138,361.081,340.327,321.059,304.526,290.943,278.653,267.365,256.923,247.446,238.823,223.793,209.292,195.175,181.357,167.813,154.602,141.726,129.233,117.197,105.868,95.078,84.957,75.548,66.886,59.002,51.932,45.659,40.152,35.369,31.254
1018,S2_ChemSteel,Croatia,Fuel oil,Industry,Paper and printing,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],5676.481,5425.106,5396.31,5339.208000000001,5396.217,5453.866,5448.766000000001,5510.656999999999,5464.941,5523.517,5535.28,5642.615,5728.811,5724.261,5717.314,5566.541999999999,5361.360000000001,5263.571,4942.775,4633.724,4312.628,3896.345,3474.378,2786.982,2298.959,1931.349,1561.631,1016.789,865.496,802.221,392.903,296.792,160.579
1019,S2_ChemSteel,Croatia,Hydrogen,Industry,Chemical industry,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,S2_ChemSteel,Croatia,Hydrogen,Industry,Chemical industry,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,S2_ChemSteel,Croatia,Hydrogen,Industry,Chemical industry,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,S2_ChemSteel,Croatia,Hydrogen,Industry,Engineering and other metal,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,S2_ChemSteel,Croatia,Hydrogen,Industry,Engineering and other metal,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,S2_ChemSteel,Croatia,Hydrogen,Industry,"Food, drink and tobacco",Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,S2_ChemSteel,Croatia,Hydrogen,Industry,"Food, drink and tobacco",Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,S2_ChemSteel,Croatia,Hydrogen,Industry,"Food, drink and tobacco",Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,S2_ChemSteel,Croatia,Hydrogen,Industry,Iron and steel,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,S2_ChemSteel,Croatia,Hydrogen,Industry,Iron and steel,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,S2_ChemSteel,Croatia,Hydrogen,Industry,Iron and steel,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,S2_ChemSteel,Croatia,Hydrogen,Industry,Non-ferrous metals,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,S2_ChemSteel,Croatia,Hydrogen,Industry,Non-ferrous metals,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,S2_ChemSteel,Croatia,Hydrogen,Industry,Non-metallic mineral products,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,S2_ChemSteel,Croatia,Hydrogen,Industry,Non-metallic mineral products,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,S2_ChemSteel,Croatia,Hydrogen,Industry,Non-metallic mineral products,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,S2_ChemSteel,Croatia,Hydrogen,Industry,Other non-classified,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,S2_ChemSteel,Croatia,Hydrogen,Industry,Other non-classified,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,S2_ChemSteel,Croatia,Hydrogen,Industry,Paper and printing,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,S2_ChemSteel,Croatia,Hydrogen,Industry,Paper and printing,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,S2_ChemSteel,Croatia,Hydrogen,Industry,Paper and printing,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,S2_ChemSteel,Croatia,Natural gas,Industry,Chemical industry,Additional emissions by CCS energy use,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,S2_ChemSteel,Croatia,Natural gas,Industry,Chemical industry,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-3422.258,-3342.575,-3265.318,-3173.514,-2871.441,-2615.513,-2396.939,-2193.918,-1969.148,-1772.199,-1598.753,-1445.326,-888.814,-594.986,-457.862,-382.407,-333.672,-295.268,-238.057,-179.35,-135.827,-111.776,-94.714,-66.674,-47.249,-31.953,-19.544,-8.279,-5.932,-4.394,-3.173,-2.159,-0.927
1042,S2_ChemSteel,Croatia,Natural gas,Industry,Chemical industry,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],205787.056,201904.701,198351.982,194465.039,174607.678,157909.151,143802.72,131302.69,116831.122,104145.671,93039.466,83264.973,43834.624,24344.2,16250.884,12568.107,10608.614,9289.545,6643.604,3729.05,2565.927,2077.905,1810.903,1205.195,914.734,683.09,464.243,179.846,114.765,88.984,69.978,50.593,1.862
1043,S2_ChemSteel,Croatia,Natural gas,Industry,Chemical industry,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],22513.863,21413.834,20312.051,18882.442,17500.979,16380.114,15455.058,14666.925,13961.881,13330.465,12757.037,12232.074,11754.318,10930.595,10153.25,9412.956,8702.977,8019.08,7211.006,6451.031,5738.235,5072.43,4461.561,3332.113,2376.97,1583.972,939.572,429.185,320.681,232.204,161.433,105.968,63.6
1044,S2_ChemSteel,Croatia,Natural gas,Industry,Chemical industry,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],27881.804,26899.247,25770.487,24214.789,22841.139,21502.288,20171.781,18262.297,16613.077,15186.793,13882.642,12696.867,10945.717,9264.56,7870.395,6645.094,5666.347,4794.517,3965.835,3245.648,1863.529,1216.988,817.644,453.761,245.267,124.906,59.20699999999999,10.744,8.617,7.728,6.101,5.089,3.915
1045,S2_ChemSteel,Croatia,Natural gas,Industry,Engineering and other metal,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-46733.392,-44150.887,-41669.894,-38454.571,-35432.857,-33035.476,-31093.386,-29463.407,-28027.371,-26748.985,-25588.812,-24522.081,-23559.951,-21872.281,-20256.324,-18694.785,-17177.292,-15699.966,-13976.669,-12352.43,-10830.145,-9416.338,-8128.752,-5945.563,-4145.005,-2694.12,-1555.95,-690.594,-500.881,-351.724,-236.997,-150.719,-87.651
1046,S2_ChemSteel,Croatia,Natural gas,Industry,Engineering and other metal,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],101048.581,95448.412,90079.62,83126.784,76592.753,71408.218,67208.4,63682.5,60575.878,57809.953,55299.737,52991.95,50909.917,47259.871,43765.452,40389.332,37108.856,33915.48,30190.761,26680.501,23393.244,20338.533,17556.087,12839.393,8949.72,5815.839,3357.768,1490.48,1080.622,758.336,510.484,324.276,188.3
1047,S2_ChemSteel,Croatia,Natural gas,Industry,Engineering and other metal,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,16.184,20.487,21.038,21.413,22.248,22.81,24.313,25.888,27.641,29.288,30.552,32.238,33.143,33.483,33.188,32.49,31.539,30.083,28.357,24.075,21.802,20.187,16.312,12.754,9.482,6.561,2.747,2.399,2.173,1.959,1.613,1.221
1048,S2_ChemSteel,Croatia,Natural gas,Industry,"Food, drink and tobacco",Additional emissions by CCS energy use,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,S2_ChemSteel,Croatia,Natural gas,Industry,"Food, drink and tobacco",Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],22457.002,21316.687,20320.571,19134.326,17829.135,16671.714,15642.65,14315.943,13133.179,12110.224,11211.107,10411.395,9292.924,8125.803,7153.964,6315.085,5581.573,4922.677,4243.496,3642.678,2651.133,2071.36,1660.623,1131.548,751.756,474.06,270.352,111.424,83.712,61.419,43.369,29.317,18.13
1050,S2_ChemSteel,Croatia,Natural gas,Industry,"Food, drink and tobacco",Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],18351.204,18308.371,18267.552,18330.187,16593.975,15128.951,13959.028,12986.172,11810.091,10762.727,9821.337,8967.627,8198.954,7427.477,6727.049,6090.923,5513.803,4988.209,4401.097,3867.43,3397.571,2984.143,2620.627,1968.233,1422.244,967.379,590.357,279.498,218.16,166.416,122.938,86.509,56.163
1051,S2_ChemSteel,Croatia,Natural gas,Industry,"Food, drink and tobacco",Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],35082.54,33308.181,31552.013,29276.247,27093.754,25333.409,23887.578,22660.345,21566.72,20588.735,19700.735,18886.947,18147.991,16868.59,15656.826,14498.555,13383.942,12307.325,11039.605,9846.714,8728.345,7685.13,6729.808,5001.782,3549.308,2351.948,1386.882,629.637,467.5,336.355,232.344,151.547,90.39
1052,S2_ChemSteel,Croatia,Natural gas,Industry,"Food, drink and tobacco",Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],139044.158,131087.757,124347.084,116392.965,109124.943,102430.114,96225.805,87054.74900000001,79187.046,72444.694,66567.79000000001,61381.00399999999,53302.26900000001,45349.809,38932.407,33536.814,28941.653,24896.494,20930.104,17507.079,10596.816,7084.253,4882.687,2728.435,1471.713,743.821,339.93,45.874,31.832,23.652,16.427,13.217,8.837
1053,S2_ChemSteel,Croatia,Natural gas,Industry,Iron and steel,Additional emissions by CCS energy use,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,S2_ChemSteel,Croatia,Natural gas,Industry,Iron and steel,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],48.433,46.546,44.752,42.517,38.817,35.754,33.213,31.017,28.994,27.189,25.558,24.071,19.556,16.689,14.876,13.506,12.328,11.247,9.916,8.565,7.388,6.375,5.483,3.976,2.761,1.793,1.038,0.455,0.324,0.227,0.153,0.098,0.057
1055,S2_ChemSteel,Croatia,Natural gas,Industry,Iron and steel,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],5033.038,5002.341,4973.66,4962.007,4463.229,4028.974,3660.029,3340.386,3029.721,2751.522,2500.607,2273.47,1114.763,599.373,386.951,295.751,253.324,231.089,182.192,106.308,74.223,59.851,53.34,34.024,24.244,17.803,12.354,5.495,2.839,2.104,1.692,1.341,0.996
1056,S2_ChemSteel,Croatia,Natural gas,Industry,Iron and steel,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],9311.547,8783.154,8278.852,7629.5,7022.186,6542.031,6154.143,5829.141,5543.362,5289.117,5058.446,4846.296,4655.253,4319.504,3997.435,3685.627,3382.079,3086.16,2741.858,2417.312,2113.495,1831.44,1574.859,1146.737,795.404,514.037,294.966,130.056,93.604,65.169,43.498,27.383,15.75
1057,S2_ChemSteel,Croatia,Natural gas,Industry,Iron and steel,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],349.876,336.31,325.117,308.032,291.577,276.465,262.501,240.86,223.423,208.243,195.057,183.195,163.179,144.496,129.058,116.182,104.867,95.045,84.353,74.91199999999999,53.698,42.84,35.436,25.493,17.986,12.125,7.703,2.383,1.843,1.517,1.247,0.9339999999999999,0.624
1058,S2_ChemSteel,Croatia,Natural gas,Industry,Non-ferrous metals,Additional emissions by CCS energy use,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,S2_ChemSteel,Croatia,Natural gas,Industry,Non-ferrous metals,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],1295.701,1246.508,1205.116,1152.693,1059.704,978.283,907.062,831.5,763.094,703.816,651.691,604.586,548.74,488.062,435.354,388.846,347.08,309.0,268.847,232.958,181.58,148.303,116.928,78.181,50.434,30.621,16.667,5.293,3.266,2.089,1.318,0.796,0.458
1060,S2_ChemSteel,Croatia,Natural gas,Industry,Non-ferrous metals,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],7536.532,7482.887,7424.591,7362.274,6567.858,5862.937,5267.203,4764.547,4285.378,3871.006,3505.283,3172.996,2872.693,2583.371,2323.383,2090.019,1880.61,1692.174,1489.449,1309.726,1151.79,1012.932,792.169,529.635,340.684,206.262,112.03,23.655,8.228,2.803,0.931,0.013,0.01
1061,S2_ChemSteel,Croatia,Natural gas,Industry,Non-ferrous metals,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],4638.855,4374.063,4121.796,3797.072,3493.759,3254.204,3060.853,2898.962,2756.714,2630.199,2515.419,2409.834,2314.798,2147.638,1987.176,1831.72,1680.289,1532.592,1360.854,1198.956,1047.411,906.756,778.849,566.392,392.289,253.102,144.968,63.789,45.807,31.814,21.178,13.294,7.624
1062,S2_ChemSteel,Croatia,Natural gas,Industry,Non-ferrous metals,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],9806.181,9290.063,8898.408,8396.104000000001,7916.274,7479.435,7060.248000000001,6442.899,5903.799,5439.03,5035.241,4673.981,4121.882000000001,3548.961,3075.228,2675.04,2327.31,2017.42,1710.687,1443.456,881.299,596.279,412.674,230.32,122.633,60.12,25.752,2.354,1.375,0.8270000000000001,0.245,0.196,0.141
1063,S2_ChemSteel,Croatia,Natural gas,Industry,Non-metallic mineral products,Additional emissions by CCS energy use,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,S2_ChemSteel,Croatia,Natural gas,Industry,Non-metallic mineral products,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],3600.802,3572.48,3557.337,3474.154,3112.392,2806.067,2593.224,2447.151,2274.91,2129.421,1997.187,1869.822,1603.494,1306.364,1081.811,909.51,777.921,671.421,563.001,471.694,380.33,319.368,258.429,189.294,139.422,99.625,67.857,28.09,22.908,18.993,15.709,11.938,8.462
1065,S2_ChemSteel,Croatia,Natural gas,Industry,Non-metallic mineral products,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],147388.052,148354.275,149343.903,147297.472,129323.019,114348.289,104307.223,98528.787,90788.629,84447.518,78537.424,72800.756,59826.13,45326.701,34485.224,26372.841,20315.465,15644.62,11256.038,7796.086,5431.613,3818.693,1753.08,627.261,239.973,105.138,53.775,21.351,7.898,5.053,3.989,3.22,2.423
1066,S2_ChemSteel,Croatia,Natural gas,Industry,Non-metallic mineral products,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],16646.415,15753.449,14885.982,13766.044,12705.683,11858.984,11169.263,10587.538,10072.496,9613.062,9196.069,8813.271,8467.1,7863.375,7287.998,6734.544,6198.879,5679.086,5070.715,4497.761,3961.008,3461.519,3005.629,2212.855,1554.039,1018.245,593.222,265.906,194.812,138.235,94.144,60.531,35.588
1067,S2_ChemSteel,Croatia,Natural gas,Industry,Non-metallic mineral products,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],41867.179,40174.427,39186.364,37596.157,35944.607,34249.736,32809.683,30817.097,29223.138,27704.319,26469.978,25306.431,23398.037,21510.619,20087.065,18900.349,17968.84,17069.594,15866.844,14678.637,12355.474,10981.953,10018.792,7984.098,6178.42,4573.386,3233.184,1318.982,1107.221,942.759,800.1210000000001,618.901,445.844
1068,S2_ChemSteel,Croatia,Natural gas,Industry,Other non-classified,Additional emissions by CCS energy use,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,S2_ChemSteel,Croatia,Natural gas,Industry,Other non-classified,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-2967.749,-2967.749,-2907.481,-2809.745,-2708.43,-2615.295,-2523.85,-2391.805,-2263.701,-2156.415,-2065.749,-1981.355,-1852.48,-1715.208,-1590.093,-1470.792,-1367.396,-1263.441,-1138.248,-1034.868,-836.594,-722.333,-641.804,-504.769,-388.895,-285.054,-190.194,-86.355,-75.346,-65.989,-58.242,-46.584,-33.354
1070,S2_ChemSteel,Croatia,Natural gas,Industry,Other non-classified,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],12243.771,11601.65,10999.081,10167.802,9380.262,8754.091,8248.042,7825.257,7455.749,7127.777,6829.407,6553.919,6304.075,5864.358,5441.399,5031.479,4632.312,4242.834,3785.782,3354.417,2949.815,2573.139,2229.363,1637.133,1146.372,748.697,434.641,194.088,141.631,100.085,67.878,43.463,25.452
1071,S2_ChemSteel,Croatia,Natural gas,Industry,Other non-classified,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],35920.986,37009.774,36187.55899999999,35432.644,34575.909,33690.549,32712.501,30992.278,29282.748,27869.528,26696.439,25602.26,23760.544,21972.433,20364.841,18838.578,17559.686,16262.047,14687.284,13440.869,10627.594,9149.887,8186.73,6554.961,5165.148,3877.56,2652.095,1207.404,1081.195,970.869,877.355,712.568,515.866
1072,S2_ChemSteel,Croatia,Natural gas,Industry,Paper and printing,Additional emissions by CCS energy use,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,S2_ChemSteel,Croatia,Natural gas,Industry,Paper and printing,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],6497.022,6305.891,6171.883,5923.83,5656.632,5427.135,5220.273,4938.356,4683.009,4474.011,4283.48,4120.137,3857.239,3523.804,3238.203,2972.755,2729.25,2514.052,2238.473,1985.476,1560.168,1277.746,1065.749,765.061,532.795,352.563,212.58,85.691,67.3,52.566,40.402,29.436,19.72
1074,S2_ChemSteel,Croatia,Natural gas,Industry,Paper and printing,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],1371.755,1421.338,1472.177,1524.108,1409.081,1305.335,1212.072,1127.37,1041.935,963.506,891.322,824.713,763.23,697.534,637.099,581.23,529.341,480.902,416.082,357.393,305.659,260.374,221.052,160.198,111.549,73.084,42.992,19.645,14.79,10.916,7.832,5.376,3.419
1075,S2_ChemSteel,Croatia,Natural gas,Industry,Paper and printing,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],18841.483,17828.973,16845.867,15576.87,14375.841,13417.103,12636.299,11977.872,11395.023,10875.14,10403.288,9970.112,9578.434,8895.201,8243.935,7617.37,7010.844,6422.213,5733.402,5084.677,4476.955,3911.467,3395.391,2499.045,1754.426,1149.114,669.193,299.829,219.564,155.724,106.001,68.119,40.028
1076,S2_ChemSteel,Croatia,Natural gas,Industry,Paper and printing,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],56509.256,55215.141,54564.923,52852.756,51013.513,49365.893,47797.155,45211.159,42864.085,40994.374,39288.448,37859.342,35207.969,32019.411,29358.491,26906.275,24689.169,22785.0,20284.359,18004.158,13641.208,10916.894,8968.851,6375.258,4425.735,2941.177,1798.149,692.44,560.3820000000001,454.109,363.265,274.109,189.425
1077,S2_ChemSteel,Croatia,Other RES,Industry,Chemical industry,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
