,Scenario,Country,Source,Sector,Level_1,Level_2,Level_3,unit,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1164,S1.5_Strategic_VC,Cyprus,Ambient heat,Industry,Other non-classified,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,S1.5_Strategic_VC,Cyprus,Ambient heat,Industry,Paper and printing,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,S1.5_Strategic_VC,Cyprus,Ambient heat,Industry,Paper and printing,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Chemical industry,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Chemical industry,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Chemical industry,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Engineering and other metal,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Engineering and other metal,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Engineering and other metal,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,S1.5_Strategic_VC,Cyprus,Biomass,Industry,"Food, drink and tobacco",Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,S1.5_Strategic_VC,Cyprus,Biomass,Industry,"Food, drink and tobacco",Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,S1.5_Strategic_VC,Cyprus,Biomass,Industry,"Food, drink and tobacco",Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,S1.5_Strategic_VC,Cyprus,Biomass,Industry,"Food, drink and tobacco",Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Iron and steel,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Non-ferrous metals,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Non-ferrous metals,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Non-ferrous metals,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Non-ferrous metals,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Non-metallic mineral products,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Non-metallic mineral products,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Non-metallic mineral products,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Non-metallic mineral products,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Other non-classified,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Other non-classified,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Other non-classified,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Paper and printing,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Paper and printing,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,S1.5_Strategic_VC,Cyprus,Biomass,Industry,Paper and printing,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,S1.5_Strategic_VC,Cyprus,Captured emissions,Industry,Chemical industry,Emissions captured in CCS,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,S1.5_Strategic_VC,Cyprus,Captured emissions,Industry,"Food, drink and tobacco",Emissions captured in CCS,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,S1.5_Strategic_VC,Cyprus,Captured emissions,Industry,Iron and steel,Emissions captured in CCS,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,S1.5_Strategic_VC,Cyprus,Captured emissions,Industry,Non-ferrous metals,Emissions captured in CCS,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,S1.5_Strategic_VC,Cyprus,Captured emissions,Industry,Non-metallic mineral products,Emissions captured in CCS,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,-1208.704,-2376.905,-3505.141,-4589.334,-5641.916999999999,-8887.533,-11989.397,-14960.859,-17704.288,-20913.952,-31686.572,-42536.15,-74858.516,-96233.778,-114626.926,-132285.301,-149071.817,-165040.324,-189443.943,-205978.717,-224562.252,-243683.483,-262115.878,-256432.645,-243401.527,-236793.236,-231307.336,-226215.037,-232774.458
1197,S1.5_Strategic_VC,Cyprus,Captured emissions,Industry,Other non-classified,Emissions captured in CCS,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,S1.5_Strategic_VC,Cyprus,Captured emissions,Industry,Paper and printing,Emissions captured in CCS,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,S1.5_Strategic_VC,Cyprus,Coal,Industry,Chemical industry,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-371.886,-367.394,-365.946,-348.94,-333.039,-317.939,-303.673,-282.464,-263.886,-247.059,-231.813,-218.001,-196.4,-170.841,-149.133,-130.418,-113.876,-99.239,-86.263,-74.618,-64.227,-54.841,-46.556,-29.532,-19.077,-12.339,-0.029,-0.014,-0.005,-0.001,0.0,0.0,0.0
1200,S1.5_Strategic_VC,Cyprus,Coal,Industry,Chemical industry,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,5.495,6.628,8.422,9.327,10.121,10.58,10.756,10.789,10.749,10.684,10.582,10.477,10.356,10.208,10.041,9.861,9.681,9.444,9.151,8.808,8.42,8.003,7.561,7.105,6.643,6.18,5.725,5.279,4.85,4.442,4.055,3.693
1201,S1.5_Strategic_VC,Cyprus,Coal,Industry,Chemical industry,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],371.886,392.227,393.196,376.356,362.345,347.577,334.079,312.932,294.122,276.898,261.116,246.843,223.705,195.756,171.575,150.522,131.49,114.604,99.578,86.025,70.894,59.426,50.06,32.362,21.388,14.246,0.385,0.157,0.024,0.001,0.0,0.0,0.0
1202,S1.5_Strategic_VC,Cyprus,Coal,Industry,Engineering and other metal,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-204.688,-199.17,-193.899,-185.332,-177.192,-169.461,-162.124,-151.028,-140.882,-131.823,-123.682,-116.313,-104.779,-90.91,-79.179,-69.057,-60.21,-52.41,-45.474,-39.421,-34.039,-29.243,-24.884,-16.0,-10.517,-6.936,-0.086,-0.043,-0.015,-0.003,0.0,0.0,0.0
1203,S1.5_Strategic_VC,Cyprus,Coal,Industry,Engineering and other metal,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,11.602,13.874,17.398,19.087,20.519,21.295,21.527,21.482,21.297,21.059,20.75,20.439,20.04,19.599,19.132,18.656,18.195,17.637,16.98,16.236,15.415,14.55,13.652,12.742,11.834,10.941,10.073,9.236,8.438,7.685,6.98,6.322
1204,S1.5_Strategic_VC,Cyprus,Coal,Industry,Engineering and other metal,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],204.688,199.345,194.089,185.611,177.626,170.043,162.754,151.714,141.574,132.525,124.393,117.02,105.482,91.603,79.878,69.742,60.874,53.105,46.138,40.292,35.067,30.441,26.005,17.209,11.726,8.091,0.447,0.188,0.034,0.003,0.0,0.0,0.0
1205,S1.5_Strategic_VC,Cyprus,Coal,Industry,"Food, drink and tobacco",Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-19031.872,-18529.101,-17918.113,-17006.573,-16163.114,-15351.924,-14581.212,-13471.251,-12463.594,-11558.944,-10743.331,-9995.571,-8883.912,-7675.076,-6659.995,-5800.389,-5052.619,-4407.843,-3838.48,-3346.703,-2910.401,-2511.929,-2174.512,-1480.333,-1059.001,-792.973,-216.806,-165.029,-128.015,-108.121,-98.741,-92.503,-86.798
1206,S1.5_Strategic_VC,Cyprus,Coal,Industry,"Food, drink and tobacco",Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,24.217,44.228,60.415,73.836,89.944,104.595,118.113,130.075,142.776,155.567,167.075,177.449,186.805,195.303,195.708,195.738,194.959,193.39,189.938,185.463,180.603,175.455,170.11,159.289,148.136,137.816,128.302,119.567,111.583
1207,S1.5_Strategic_VC,Cyprus,Coal,Industry,"Food, drink and tobacco",Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,42.876,51.596,65.319,72.149,78.086,81.466,82.695,82.829,82.413,81.802,80.91,79.992,78.899,77.612,76.188,74.683,73.192,71.282,68.961,66.264,63.233,59.994,56.581,53.079,49.543,46.022,42.565,39.197,35.963,32.888,29.989,27.275
1208,S1.5_Strategic_VC,Cyprus,Coal,Industry,"Food, drink and tobacco",Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],19031.872,19629.731,19073.049,18216.21,17467.734,16716.172,15988.513,14918.013,13927.022,13017.494,12189.023,11407.568,10252.322,9014.356000000002,7928.334,7017.023,6204.297,5526.469,4919.659,4431.055,3816.521,3300.491,2957.395,2354.852,1956.611,1731.321,623.779,259.429,46.166,4.098000000000001,0.971,0.588,0.325
1209,S1.5_Strategic_VC,Cyprus,Coal,Industry,Iron and steel,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,S1.5_Strategic_VC,Cyprus,Coal,Industry,Non-ferrous metals,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-11.394,-10.99,-10.6,-10.052,-10.245,-10.227,-9.989,-9.649,-9.228,-8.852,-8.529,-8.188,-7.629,-7.042,-6.563,-6.163,-5.825,-5.358,-4.948,-4.587,-4.266,-3.978,-3.555,-2.879,-2.411,-2.067,-1.638,-0.766,-0.358,-0.193,-0.125,-0.079,-0.078
1211,S1.5_Strategic_VC,Cyprus,Coal,Industry,Non-ferrous metals,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,1.668,2.985,3.868,4.344,4.824,5.331,5.874,6.289,6.755,7.356,8.007,8.725,9.532,10.276,9.841,9.502,9.242,9.056,8.107,7.115,6.329,5.708,5.215,2.262,0.988,0.476,0.27,0.131,0.13
1212,S1.5_Strategic_VC,Cyprus,Coal,Industry,Non-ferrous metals,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.552,0.659,0.824,0.902,0.968,1.003,1.013,1.01,1.0,0.988,0.972,0.957,0.937,0.914,0.891,0.868,0.845,0.818,0.786,0.751,0.712,0.671,0.628,0.586,0.543,0.501,0.461,0.422,0.385,0.35,0.318,0.287
1213,S1.5_Strategic_VC,Cyprus,Coal,Industry,Non-ferrous metals,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],11.394,10.99,10.6,10.052,9.524,9.018,8.532,7.839,7.216,6.655,6.146,5.683,4.999,4.268,3.66,3.145,2.703,2.32,1.987,1.696,1.442,1.22,1.026,0.636,0.406,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,S1.5_Strategic_VC,Cyprus,Coal,Industry,Non-metallic mineral products,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-16333.774,-16264.124,-16178.055,-15436.8,-14796.511,-14231.117,-13662.502,-12771.451,-11986.297,-11259.031,-10607.209,-10008.384,-9188.607,-8203.348,-7348.039,-6584.814,-5895.184,-5173.11,-4585.264,-4056.785,-3581.85,-3130.752,-2681.489,-1731.33,-1182.626,-843.521,-274.873,-142.964,-52.321,-33.676,-29.863,-28.924,-29.119
1215,S1.5_Strategic_VC,Cyprus,Coal,Industry,Non-metallic mineral products,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],40737.158,41856.833,43060.61,42940.784,39368.057,36020.602,32829.695,29886.597,27489.177,25359.077,23484.502,21834.705,18011.432,15926.657,14547.974,13675.154,13110.003,12704.238,10125.547,8366.346,7120.935,6263.04,3963.334,2430.842,1805.93,1542.393,1426.423,641.832,178.478,85.216,66.389,61.651,62.057
1216,S1.5_Strategic_VC,Cyprus,Coal,Industry,Non-metallic mineral products,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,8.928,10.701,13.467,14.812,15.964,16.6,16.807,16.796,16.674,16.511,16.292,16.071,15.794,15.48,15.144,14.797,14.459,14.041,13.544,12.975,12.344,11.675,10.977,10.266,9.553,8.849,8.162,7.497,6.861,6.259,5.694,5.166
1217,S1.5_Strategic_VC,Cyprus,Coal,Industry,Non-metallic mineral products,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],29175.767,29867.184,29754.066,28676.92,27592.119,26591.268,25599.036,24080.952,22723.744,21456.714,20316.001,19259.959,17584.024,15625.946,13936.04,12430.783,11077.207,9830.587,8700.932,7668.333000000001,6250.496000000001,5226.121,4444.361,3107.28,2223.75,1619.481,78.309,27.233,4.926,0.88,0.452,0.263,0.142
1218,S1.5_Strategic_VC,Cyprus,Coal,Industry,Other non-classified,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-2887.121,-2887.121,-2887.121,-2887.121,-2859.915,-2763.416,-2691.952,-2568.92,-2437.797,-2322.55,-2218.483,-2121.053,-1949.629,-1739.718,-1559.751,-1433.134,-1301.984,-1216.554,-1269.534,-1195.399,-1133.362,-1077.11,-1063.702,-942.863,-875.529,-818.681,-318.038,-159.643,-54.812,-9.422,0.0,0.0,0.0
1219,S1.5_Strategic_VC,Cyprus,Coal,Industry,Other non-classified,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,20.665,24.735,31.063,34.115,36.713,38.131,38.572,38.514,38.203,37.799,37.266,36.729,36.047,35.287,34.477,33.647,32.842,31.858,30.697,29.375,27.914,26.37,24.762,23.131,21.502,19.895,18.331,16.819,15.378,14.015,12.737,11.545
1220,S1.5_Strategic_VC,Cyprus,Coal,Industry,Other non-classified,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],2887.121,4786.16,4837.899,5474.413,5666.746,5775.467,5929.751,5936.41,5857.175,5793.172,5745.222,5692.91,5471.264999999999,5152.241,4782.118,4794.942,4534.504999999999,4662.979,4940.811,5011.025,4810.751,4746.819,4811.692,4906.143,4921.208,4997.416,2161.057,899.758,155.667,9.440000000000001,0.012,0.007,0.004
1221,S1.5_Strategic_VC,Cyprus,Coal,Industry,Paper and printing,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-820.974,-807.151,-794.1,-757.555,-722.614,-689.133,-657.093,-609.833,-566.859,-528.131,-493.019,-460.967,-412.04,-356.085,-308.783,-268.081,-232.606,-201.417,-173.858,-149.441,-127.809,-108.673,-91.802,-57.491,-36.831,-23.655,-0.003,-0.001,0.0,0.0,0.0,0.0,0.0
1222,S1.5_Strategic_VC,Cyprus,Coal,Industry,Paper and printing,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,5.782,6.929,8.718,9.588,10.332,10.743,10.876,10.868,10.789,10.683,10.54,10.396,10.216,10.012,9.794,9.569,9.349,9.078,8.756,8.388,7.979,7.546,7.093,6.633,6.173,5.717,5.273,4.842,4.431,4.042,3.677,3.336
1223,S1.5_Strategic_VC,Cyprus,Coal,Industry,Paper and printing,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],820.974,825.202,812.603,777.864,745.726,713.214,681.464,634.637,591.658,552.693,517.252,484.691,434.664,376.915,327.773,285.175,247.775,214.72,185.454,159.43,133.79,112.761,94.771,59.703,38.492,24.933,0.068,0.028,0.004,0.0,0.0,0.0,0.0
1224,S1.5_Strategic_VC,Cyprus,District heating,Industry,Chemical industry,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,S1.5_Strategic_VC,Cyprus,District heating,Industry,Chemical industry,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,S1.5_Strategic_VC,Cyprus,District heating,Industry,Chemical industry,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,S1.5_Strategic_VC,Cyprus,District heating,Industry,Engineering and other metal,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,S1.5_Strategic_VC,Cyprus,District heating,Industry,Engineering and other metal,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
